IdRecipe;TitleEN;TitleFR;Source;LocationArea
20038;Indian Harvest Jasmine Blend Rice;Riz mélangé au jasmin Indian Harvest;FOOD_NETWORK;Indian Subcontinent
20039;Goan Chorizo Butty;Butty au chorizo de Goan;FOOD_NETWORK;Indian Subcontinent
20040;Indian Flatbreads;Pains plats indiens;FOOD_NETWORK;Indian Subcontinent
20041;Braised Chicken Thighs and Legs with Tomato;Cuisses et jambons de poulet braisés à la tomate;FOOD_NETWORK;Indian Subcontinent
20042;Shrimp Flat Bread with Chickpea Puree and Cilantro Pesto;Pain plat aux crevettes avec purée de pois chiches et pesto de coriandre;FOOD_NETWORK;Indian Subcontinent
20043;Newspaper Nuts: Indian Spiced Nuts with Coconut;Noix de journal : Noix épicées indiennes à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20044;Potato Parathas;Parathas aux pommes de terre;FOOD_NETWORK;Indian Subcontinent
20045;Turmeric Roasted Chickpea and Lentil Salad;Salade de pois chiches et de lentilles rôtis au curcuma;FOOD_NETWORK;Indian Subcontinent
20046;Curry Mango Dip;Trempette de mangue au curry;FOOD_NETWORK;Indian Subcontinent
20047;Anoop's Weekend Roti;Roti du week-end d'Anoop;FOOD_NETWORK;Indian Subcontinent
20048;Butter Chicken;Poulet au beurre;FOOD_NETWORK;Indian Subcontinent
20049;Kheema: Indian Ground Beef with Peas;Kheema : Boeuf haché indien avec des petits pois;FOOD_NETWORK;Indian Subcontinent
20050;Chicken Tandoori Pizzas;Pizzas Tandoori au poulet;FOOD_NETWORK;Indian Subcontinent
20051;Lassis (Yogurt Drinks);Lassis (boissons au yaourt);FOOD_NETWORK;Indian Subcontinent
20052;Chicken Curry in a Hurry;Poulet au curry à la hâte;FOOD_NETWORK;Indian Subcontinent
20053;Lentils with Garlic, Onion, and Tomato;Lentilles avec ail, oignon et tomate;FOOD_NETWORK;Indian Subcontinent
20054;Chicken Bhuna Masala;Poulet Bhuna Masala;FOOD_NETWORK;Indian Subcontinent
20055;Whole Wheat Garlic Flatbread;Pain plat à l'ail de blé entier;FOOD_NETWORK;Indian Subcontinent
20056;Curried Tofu Vegetable Skewers;Brochettes de légumes au tofu et au curry;FOOD_NETWORK;Indian Subcontinent
20057;Lentil and Split Pea Dip with Roasted Garlic Naan;Trempette de lentilles et pois cassés avec naan à l'ail rôti;FOOD_NETWORK;Indian Subcontinent
20058;Mediterranean Chicken Samosas with Apple Cumin Chutney;Samosas méditerranéens au poulet avec chutney aux pommes et au cumin;FOOD_NETWORK;Indian Subcontinent
20059;Mango Iced Tea;Thé glacé à la mangue;FOOD_NETWORK;Indian Subcontinent
20060;Indian Snack Mix (Chewda);Mélange pour collation indienne (Chewda);FOOD_NETWORK;Indian Subcontinent
20061;South Indian Spicy Lentil Stew;Ragoût de lentilles épicé du sud de l'Inde;FOOD_NETWORK;Indian Subcontinent
20062;Butterflied Leg of Lamb Marinated and Barbecued;Gigot d'agneau mariné et grillé au barbecue;FOOD_NETWORK;Indian Subcontinent
20063;Peshwari Bread Raita;Raita au pain de Peshwari;FOOD_NETWORK;Indian Subcontinent
20064;Curried Shrimp Biryani;Crevettes au curry Biryani;FOOD_NETWORK;Indian Subcontinent
20065;Indian Style Lamb Curry;Curry d'agneau à l'indienne;FOOD_NETWORK;Indian Subcontinent
20066;Chana Dal Vadai (Deep-Fried Dumplings Made with Yellow Split Peas and Fresh Dill);Chana Dal Vadai (boulettes frites à base de pois cassés jaunes et d'aneth frais);FOOD_NETWORK;Indian Subcontinent
20067;Indian-Spiced Eggplant;Aubergine épicée à l'indienne;FOOD_NETWORK;Indian Subcontinent
20068;Blackberry Lassi;Lassi aux mûres;FOOD_NETWORK;Indian Subcontinent
20069;Cucumber and Red Bell Pepper Raita;Raita au concombre et au poivron rouge;FOOD_NETWORK;Indian Subcontinent
20070;Lemon Rice and Eggplant-Chick Pea Curry;Riz au citron et curry d'aubergines et de pois chiches;FOOD_NETWORK;Indian Subcontinent
20071;Bal's No-Butter Chicken;Poulet sans beurre de Bal;FOOD_NETWORK;Indian Subcontinent
20072;Keer Rice Pudding;Pouding au riz Keer;FOOD_NETWORK;Indian Subcontinent
20073;Aloo Keema Chops;Côtelettes d'Aloo Keema;FOOD_NETWORK;Indian Subcontinent
20074;Lemon Rice;Riz au citron;FOOD_NETWORK;Indian Subcontinent
20075;Tandoori Chicken Thighs with Pickled-Vegetable Rice;Cuisses de poulet Tandoori et riz aux légumes marinés;FOOD_NETWORK;Indian Subcontinent
20076;Green Coconut Shrimp and Chicken Curry;Crevettes et poulet au curry vert et à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20077;Winter Vegetable Curry;Cari de légumes d'hiver;FOOD_NETWORK;Indian Subcontinent
20078;Cucumber Yogurt Dip with Pita Chips;Trempette de yogourt au concombre avec des croustilles de pita;FOOD_NETWORK;Indian Subcontinent
20079;Chicken Masala;Poulet Masala;FOOD_NETWORK;Indian Subcontinent
20080;Peach Lassi;Lassi à la pêche;FOOD_NETWORK;Indian Subcontinent
20081;Sloppy Bombay Joes;Sloppy Bombay Joes;FOOD_NETWORK;Indian Subcontinent
20082;Portobello Mushroom Biryani with Onion Sauce and Date and Fig Chutney;Biryani de champignons portobello avec sauce à l'oignon et chutney aux dattes et aux figues;FOOD_NETWORK;Indian Subcontinent
20083;Salmon Tikka;Saumon Tikka;FOOD_NETWORK;Indian Subcontinent
20084;Indian Corn with Curry Yogurt;Maïs indien avec yaourt au curry;FOOD_NETWORK;Indian Subcontinent
20085;Chai Ice Tea;Thé glacé Chai;FOOD_NETWORK;Indian Subcontinent
20086;Spiced Poached Peaches;Pêches pochées aux épices;FOOD_NETWORK;Indian Subcontinent
20087;Tandoori Marinated Cornish Hens on the Rotisserie;Poules de Cornouailles marinées au Tandoori sur la rôtissoire;FOOD_NETWORK;Indian Subcontinent
20088;Almond Burfi;Burfi aux amandes;FOOD_NETWORK;Indian Subcontinent
20089;Semolina Pudding with Red Currant Sauce;Pudding de semoule avec sauce aux groseilles rouges;FOOD_NETWORK;Indian Subcontinent
20090;Mango with Ginger-Mint Syrup;Mangue au sirop gingembre-menthe;FOOD_NETWORK;Indian Subcontinent
20091;Indian Roast Chicken;Poulet rôti indien;FOOD_NETWORK;Indian Subcontinent
20092;Aloo Samosas;Samosas d'Aloo;FOOD_NETWORK;Indian Subcontinent
20093;Chai Tea;Thé Chai;FOOD_NETWORK;Indian Subcontinent
20094;Eggplant In Curry-Coconut Sauce;Aubergines au curry et à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20095;Chicken and Spinach Samosas;Samosas au poulet et aux épinards;FOOD_NETWORK;Indian Subcontinent
20096;Basmati Rice Pilaf with Apricots;Pilaf de riz basmati aux abricots;FOOD_NETWORK;Indian Subcontinent
20097;Indian Scrambled Eggs;Oeufs brouillés à l'indienne;FOOD_NETWORK;Indian Subcontinent
20098;Raita;Raita;FOOD_NETWORK;Indian Subcontinent
20099;Salmon Wraps;Roulés de saumon;FOOD_NETWORK;Indian Subcontinent
20100;Strawberry-Basil Yogurt Cooler - Lassi;Yogourt rafraîchissant aux fraises et au basilic - Lassi;FOOD_NETWORK;Indian Subcontinent
20101;Hot and Sweet Pepper Curry Sauce with Chicken, Lamb or Beef;Sauce curry aux piments forts et doux avec poulet, agneau ou bœuf;FOOD_NETWORK;Indian Subcontinent
20102;Homemade Yogurt;Yogourt fait maison;FOOD_NETWORK;Indian Subcontinent
20103;Kashmiri Pilaff;Pilaff Cachemiri;FOOD_NETWORK;Indian Subcontinent
20104;Spicy Apple Chutney;Chutney épicé aux pommes;FOOD_NETWORK;Indian Subcontinent
20105;Slow Cooked Curried Chicken with Cauliflower;Poulet au curry à cuisson lente avec chou-fleur;FOOD_NETWORK;Indian Subcontinent
20106;Basmati Rice with Cinnamon Saffron;Riz basmati à la cannelle et au safran;FOOD_NETWORK;Indian Subcontinent
20107;Mango-Yogurt-White Rum Smoothie;Smoothie Mango-Yogourt-Rhum blanc;FOOD_NETWORK;Indian Subcontinent
20108;Mulligatawny Soup;Soupe Mulligatawny;FOOD_NETWORK;Indian Subcontinent
20109;Indian Summer Stew: Butternut Squash, Coconut, and Lentil Stew;Ragoût d'été indien : Ragoût de courge musquée, noix de coco et lentilles;FOOD_NETWORK;Indian Subcontinent
20110;Sweet Potato and Star Fruit Chaat;Chaat aux patates douces et aux fruits des champs;FOOD_NETWORK;Indian Subcontinent
20111;Hot and Sour Shrimp Soup;Soupe aigre-douce aux crevettes;FOOD_NETWORK;Indian Subcontinent
20112;Basmati Rice Pilaf;Riz pilaf basmati;FOOD_NETWORK;Indian Subcontinent
20113;Pork in Hot and Spicy Cayenne Sauce (Vindaloo);Porc dans une sauce piquante et épicée à la cayenne (Vindaloo);FOOD_NETWORK;Indian Subcontinent
20114;Curry-rubbed Swordfish Steaks with Fresh Green Chutney;Darnes d'espadon frottées au curry avec chutney vert frais;FOOD_NETWORK;Indian Subcontinent
20115;Butter Chicken (Indian Chicken in Tomato Cream Sauce);Poulet au beurre (poulet indien dans une sauce à la crème de tomate);FOOD_NETWORK;Indian Subcontinent
20116;Curry Goat;Chèvre au curry;FOOD_NETWORK;Indian Subcontinent
20117;Cauliflower Puree with Chestnuts;Purée de chou-fleur aux châtaignes;FOOD_NETWORK;Indian Subcontinent
20118;Shrimp and Chayote in a Coconut-Tamarind Sauce;Crevettes et chayotte dans une sauce à la noix de coco et au tamarin;FOOD_NETWORK;Indian Subcontinent
20119;Cauliflower Fritters;Beignets de chou-fleur;FOOD_NETWORK;Indian Subcontinent
20120;Oven-Fried Chile Chicken;Poulet au Chili frit au four;FOOD_NETWORK;Indian Subcontinent
20121;Sweet Angel Hair Vermicelli;Vermicelles de cheveux d'ange doux;FOOD_NETWORK;Indian Subcontinent
20122;Garam Masala;Garam Masala;FOOD_NETWORK;Indian Subcontinent
20123;Double Masala Chai Punch Bowl;Bol de punch double Masala Chai;FOOD_NETWORK;Indian Subcontinent
20124;Tandoori Spiced Chicken with Tahini Carrots;Poulet Tandoori épicé avec carottes au tahini;FOOD_NETWORK;Indian Subcontinent
20125;Punjabi Cranachan;Cranachan Punjabi;FOOD_NETWORK;Indian Subcontinent
20126;Mango Lassi;Lassi à la mangue;FOOD_NETWORK;Indian Subcontinent
20127;Naan;Naan;FOOD_NETWORK;Indian Subcontinent
20128;Aloo Gobi (Punjabi-style Cauliflower and Potatoes with Ginger);Aloo Gobi (chou-fleur et pommes de terre au gingembre à la mode du Punjab);FOOD_NETWORK;Indian Subcontinent
20129;Lamb Biriyani;Agneau Biriyani;FOOD_NETWORK;Indian Subcontinent
20130;Instant Rice Pudding with Cinnamon, Cardamom and Blueberries;Riz au lait instantané avec cannelle, cardamome et myrtilles;FOOD_NETWORK;Indian Subcontinent
20131;Ginger Mango Chutney;Chutney de mangue au gingembre;FOOD_NETWORK;Indian Subcontinent
20132;Indian Lamb Burgers with Green Raita Sauce and Red Onions;Burgers indiens d'agneau avec sauce Raita verte et oignons rouges;FOOD_NETWORK;Indian Subcontinent
20133;Scallion Blini with Chicken in Tandoori BBQ Sauce;Blini aux échalotes avec poulet dans une sauce BBQ Tandoori;FOOD_NETWORK;Indian Subcontinent
20134;Spinach and Paneer Turnovers with Mango Basil Chutney;Chaussons aux épinards et au paneer avec chutney à la mangue et au basilic;FOOD_NETWORK;Indian Subcontinent
20135;Lemon Curry Corn Fritters;Beignets de maïs au curry et au citron;FOOD_NETWORK;Indian Subcontinent
20136;Chickpea and Artichoke Masala;Pois chiches et artichauts masala;FOOD_NETWORK;Indian Subcontinent
20137;'Night 'Night Curry: Roasted Lamb Curry with Garam Masala, Caraway and Apricots;Cari de nuit : Cari d'agneau rôti au Garam Masala, carvi et abricots;FOOD_NETWORK;Indian Subcontinent
20138;Mint and Cilantro Chutney;Chutney à la menthe et à la coriandre;FOOD_NETWORK;Indian Subcontinent
20139;Grilled Baby Lamb T-Bone;T-Bone de bébé agneau grillé;FOOD_NETWORK;Indian Subcontinent
20140;Fried Onions;Oignons frits;FOOD_NETWORK;Indian Subcontinent
20141;Potato and Pea Samosa;Samosa de pommes de terre et de pois;FOOD_NETWORK;Indian Subcontinent
20142;Crab Soup with Sweet Spices and Ginger Juice;Soupe de crabe aux épices douces et jus de gingembre;FOOD_NETWORK;Indian Subcontinent
20143;Cashew Rice with Golden Raisins;Riz aux noix de cajou et raisins secs dorés;FOOD_NETWORK;Indian Subcontinent
20144;Saag Paneer;Paneer Saag;FOOD_NETWORK;Indian Subcontinent
20145;Vegetable Mulligatawny Soup;Soupe de légumes Mulligatawny;FOOD_NETWORK;Indian Subcontinent
20146;Badal Jaam;Badal Jaam;FOOD_NETWORK;Indian Subcontinent
20147;Mary Sue's Pimm's Cup;Coupe de Pimm's de Mary Sue;FOOD_NETWORK;Indian Subcontinent
20148;Slow-Cooker Indian Butter Chicken;Poulet au beurre indien à la mijoteuse;FOOD_NETWORK;Indian Subcontinent
20149;Indian-Inspired Corn Dogs with Mango Dipping Sauce;Corn Dogs d'inspiration indienne avec trempette à la mangue;FOOD_NETWORK;Indian Subcontinent
20150;Machali Ke Tikke (Fish Fillets Marinated in Yogurt, Nuts, and Spices, Grilled on the Barbecue);Machali Ke Tikke (Filets de poisson marinés dans du yaourt, des noix et des épices, grillés sur le barbecue);FOOD_NETWORK;Indian Subcontinent
20151;Chicken Curry;Poulet au curry;FOOD_NETWORK;Indian Subcontinent
20152;Salmon Kefta Kebabs;Brochettes de saumon Kefta;FOOD_NETWORK;Indian Subcontinent
20153;Simple Basmati Rice;Riz basmati simple;FOOD_NETWORK;Indian Subcontinent
20154;Sourdough Crepes;Crêpes au levain;FOOD_NETWORK;Indian Subcontinent
20155;Spicy Chicken Curry;Poulet au curry épicé;FOOD_NETWORK;Indian Subcontinent
20156;Tandoori Turkey Cutlets with Lentils;Escalopes de dinde Tandoori aux lentilles;FOOD_NETWORK;Indian Subcontinent
20157;Indian Doughnuts;Beignets indiens;FOOD_NETWORK;Indian Subcontinent
20158;Grilled Tandoori-Style Lamb Skewers;Brochettes d'agneau grillées à la mode Tandoori;FOOD_NETWORK;Indian Subcontinent
20159;Indian Spiced Grilled Mackerel;Maquereau grillé aux épices indiennes;FOOD_NETWORK;Indian Subcontinent
20160;Indian Street Corn Salad;Salade de maïs de rue indienne;FOOD_NETWORK;Indian Subcontinent
20161;Cucumber Salad with Freshly Grated Coconut;Salade de concombres avec noix de coco fraîchement râpée;FOOD_NETWORK;Indian Subcontinent
20162;Shortcut Palak Paneer;Raccourci Palak Paneer;FOOD_NETWORK;Indian Subcontinent
20163;Vermicelli Payasam;Payasam aux vermicelles;FOOD_NETWORK;Indian Subcontinent
20164;Bhujia (Potato Fritters);Bhujia (beignets de pommes de terre);FOOD_NETWORK;Indian Subcontinent
20165;Chicken with Coconut Milk, Lemongrass, and Ginger;Poulet au lait de coco, à la citronnelle et au gingembre;FOOD_NETWORK;Indian Subcontinent
20166;Indian-Style Fresh Cheese with Spinach: Palak Paneer;Fromage frais à l'indienne avec épinards : Palak Paneer;FOOD_NETWORK;Indian Subcontinent
20167;Malai Chicken Hot Dog;Hot-dog au poulet Malai;FOOD_NETWORK;Indian Subcontinent
20168;Lamb Loin with Indian Spice Blend and Roasted Vegetable Stew with Frizzled Brussels;Longe d'agneau avec mélange d'épices indiennes et ragoût de légumes rôtis avec Bruxelles frisé;FOOD_NETWORK;Indian Subcontinent
20169;Butter Chicken Parathas with Sweet Tomato Chutney;Parathas de poulet au beurre avec chutney de tomate sucré;FOOD_NETWORK;Indian Subcontinent
20170;Xacutti;Xacutti;FOOD_NETWORK;Indian Subcontinent
20171;Curried Cauliflower with Chickpeas and Tomatoes;Chou-fleur au curry avec pois chiches et tomates;FOOD_NETWORK;Indian Subcontinent
20172;Tarka Dal;Tarka Dal;FOOD_NETWORK;Indian Subcontinent
20173;Spicy Paneer Fingers with Dates and Almonds;Doigts de paneer épicés avec dattes et amandes;FOOD_NETWORK;Indian Subcontinent
20174;Aarti's Easy Tandoori Chicken;Poulet Tandoori facile d'Aarti;FOOD_NETWORK;Indian Subcontinent
20175;Chicken with Yoghurt and Cashew Nuts;Poulet au yaourt et aux noix de cajou;FOOD_NETWORK;Indian Subcontinent
20176;Spiced Potato-stuffed Pastries: Samosas;Pâtisseries farcies aux pommes de terre épicées : Samosas;FOOD_NETWORK;Indian Subcontinent
20177;Spiced Crab Cakes with Tamarind Mayonnaise;Gâteaux de crabe épicés avec mayonnaise au tamarin;FOOD_NETWORK;Indian Subcontinent
20178;Red Lentil Soup;Soupe de lentilles rouges;FOOD_NETWORK;Indian Subcontinent
20179;North Indian Baked Stuffed Potatoes;Pommes de terre farcies au four en Inde du Nord;FOOD_NETWORK;Indian Subcontinent
20180;Indian Whole Wheat Griddle Breads: Chapatis;Pains à griller indiens à base de blé entier : Chapatis;FOOD_NETWORK;Indian Subcontinent
20181;Curried Almonds;Amandes au curry;FOOD_NETWORK;Indian Subcontinent
20182;Bal's Lentil Cookies;Biscuits aux lentilles de Bal;FOOD_NETWORK;Indian Subcontinent
20183;Bombay Sloppy Joes;Sloppy Joes de Bombay;FOOD_NETWORK;Indian Subcontinent
20184;Steamed Halibut with Sothy;Flétan à la vapeur avec Sothy;FOOD_NETWORK;Indian Subcontinent
20185;Banana Chips;Chips à la banane;FOOD_NETWORK;Indian Subcontinent
20186;Fried Pea and Mint Patty Sandwiches: Pea-lafels;Sandwichs aux pois frits et à la menthe : Pois-lafels;FOOD_NETWORK;Indian Subcontinent
20187;Beets with Coconut;Betteraves à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20188;Yogurt Sauce;sauce au yaourt à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20189;Turnip Lettuce Wraps;Roulés de laitue au navet;FOOD_NETWORK;Indian Subcontinent
20190;Vesan;Vesan;FOOD_NETWORK;Indian Subcontinent
20191;Cool Cucumber Raita;Raita frais au concombre;FOOD_NETWORK;Indian Subcontinent
20192;Chapatis;Chapatis;FOOD_NETWORK;Indian Subcontinent
20193;Strawberry Lassi;Lassi aux fraises;FOOD_NETWORK;Indian Subcontinent
20194;Indian Flat Bread;Pain plat indien;FOOD_NETWORK;Indian Subcontinent
20195;Microwave Chicken Curry;Poulet au curry pour micro-ondes;FOOD_NETWORK;Indian Subcontinent
20196;Sambar;Sambar;FOOD_NETWORK;Indian Subcontinent
20197;Pumpkin with Toasted Coconut;Citrouille avec noix de coco grillée;FOOD_NETWORK;Indian Subcontinent
20198;Luscious Lassi;Luscious Lassi;FOOD_NETWORK;Indian Subcontinent
20199;Indian Curry Lamb Skewers with Mint-Grilled Nectarine Chutney with Pita;Brochettes d'agneau au curry indien avec chutney de nectarines grillées à la menthe et pita;FOOD_NETWORK;Indian Subcontinent
20200;Gujarati Potatoes with Cashew Nuts;Pommes de terre Gujarati avec noix de cajou;FOOD_NETWORK;Indian Subcontinent
20201;Cucumber-Lime Raita;Raita au concombre et au citron vert;FOOD_NETWORK;Indian Subcontinent
20202;Ketchup Chutney;Chutney au ketchup;FOOD_NETWORK;Indian Subcontinent
20203;Curry Crusted Leg of Lamb with Pomegranate Raita;Gigot d'agneau en croûte de curry avec Raita à la grenade;FOOD_NETWORK;Indian Subcontinent
20204;Mango Chutney;Chutney à la mangue;FOOD_NETWORK;Indian Subcontinent
20205;Gujarati Undhiyo;Undhiyo de Gujarati;FOOD_NETWORK;Indian Subcontinent
20206;Mango Shake;Shake de mangue;FOOD_NETWORK;Indian Subcontinent
20207;Tandoori Chicken with Mashed Chick Peas and Pepper and Onion Salad;Poulet Tandoori avec purée de pois chiches et salade de poivrons et d'oignons;FOOD_NETWORK;Indian Subcontinent
20208;High Country Beef Curry;Curry de bœuf des hauts plateaux;FOOD_NETWORK;Indian Subcontinent
20209;Green Bean Poriyal;Haricots verts Poriyal;FOOD_NETWORK;Indian Subcontinent
20210;Grilled Tandoori Chicken;Poulet Tandoori grillé;FOOD_NETWORK;Indian Subcontinent
20211;Indian Summer Citrus Pudding with Ginger Snaps and Salted Caramel;Pudding d'été indien aux agrumes avec gâteaux au gingembre et caramel salé;FOOD_NETWORK;Indian Subcontinent
20212;Shrikhand and Pooris;Shrikhand et Pooris;FOOD_NETWORK;Indian Subcontinent
20213;Cast Iron Skillet Curry Fried Chicken with Curry and Mango-Yogurt Sauce and Red Chile Asparagus;Poêle en fonte au curry Poulet frit avec sauce au curry et au yaourt à la mangue et asperges au chili rouge;FOOD_NETWORK;Indian Subcontinent
20214;Indian Lamb Samosas with Fresh Mint Dipping Sauce;Samosas indiens à l'agneau avec trempette à la menthe fraîche;FOOD_NETWORK;Indian Subcontinent
20215;Indian Chicken Wrap;Roulé de poulet indien;FOOD_NETWORK;Indian Subcontinent
20216;Spicy Mash;Purée épicée;FOOD_NETWORK;Indian Subcontinent
20217;Indian Pudding;Pudding indien;FOOD_NETWORK;Indian Subcontinent
20218;"Cauliflower and Potatoes: ""Aloo Gobi""";"Chou-fleur et pommes de terre : ""Aloo Gobi";FOOD_NETWORK;Indian Subcontinent
20219;Palak Paneer;Palak Paneer;FOOD_NETWORK;Indian Subcontinent
20220;Orange-Cardamom Roast Chicken;Poulet rôti à l'orange et à la cardamome;FOOD_NETWORK;Indian Subcontinent
20221;Sevruga Caviar with Dal Blinis;Caviar de sevruga et blinis de dal;FOOD_NETWORK;Indian Subcontinent
20222;15-Minute Indian Curry with Chicken and Peas;Cari indien en 15 minutes avec poulet et petits pois;FOOD_NETWORK;Indian Subcontinent
20223;Grilled Red Onion and Cucumber Salad with Yogurt-Mint Dressing;Salade d'oignons rouges et de concombres grillés avec une vinaigrette au yaourt et à la menthe;FOOD_NETWORK;Indian Subcontinent
20224;Green Beans and Carrots with Ginger and Chiles;Haricots verts et carottes au gingembre et aux piments;FOOD_NETWORK;Indian Subcontinent
20225;Potato and Pea Samosas;Samosas aux pommes de terre et aux petits pois;FOOD_NETWORK;Indian Subcontinent
20226;Punjabi-Style Masala Shrimp;Crevettes Masala à la mode du Punjabi;FOOD_NETWORK;Indian Subcontinent
20227;Vegetable Biryani;Biryani aux légumes;FOOD_NETWORK;Indian Subcontinent
20228;Chicken Curry with Chick Peas and Tomatoes;Poulet au curry avec pois chiches et tomates;FOOD_NETWORK;Indian Subcontinent
20229;Tiki Chicken;Poulet Tiki;FOOD_NETWORK;Indian Subcontinent
20230;Garam Masala Rubbed Cornish Hen with Maple-Tamarind Glaze;Poulet de Cornouailles frotté au Garam Masala et glacé à l'érable et au tamarin;FOOD_NETWORK;Indian Subcontinent
20231;Peach Lassi Cocktail;Cocktail de pêches au lassi;FOOD_NETWORK;Indian Subcontinent
20232;Chicken Curry with Chickpeas;Poulet au curry avec des pois chiches;FOOD_NETWORK;Indian Subcontinent
20233;Chicken Tikka Kebabs with Charred Tomato Chutney and Warm Flat Bread;Brochettes de poulet Tikka, chutney de tomates brûlées et pain plat chaud;FOOD_NETWORK;Indian Subcontinent
20234;Spicy Potato Fritters (Bujia);Beignets de pommes de terre épicés (Bujia);FOOD_NETWORK;Indian Subcontinent
20235;Marinated Lamb Kebabs with a Chile-Yogurt Sauce;Brochettes d'agneau marinées avec une sauce au yaourt et au chili;FOOD_NETWORK;Indian Subcontinent
20236;Nimbu Rice: Rice with Indian Spices, Cashews, and Chiles;Riz Nimbu : Riz aux épices indiennes, noix de cajou et piments.;FOOD_NETWORK;Indian Subcontinent
20237;Chai Latte;Chai Latte;FOOD_NETWORK;Indian Subcontinent
20238;Vegetable Curry (with Chicken, if You Want);Curry de légumes (avec du poulet, si vous voulez);FOOD_NETWORK;Indian Subcontinent
20239;Basmati Rice Pilaf with Indian Spices and Raita;Pilaf de riz basmati avec épices indiennes et Raita;FOOD_NETWORK;Indian Subcontinent
20240;Naan Bread;Pain Naan;FOOD_NETWORK;Indian Subcontinent
20241;Poona Pancakes;Crêpes Poona;FOOD_NETWORK;Indian Subcontinent
20242;Hurry Curry Cauliflower;Chou-fleur au curry rapide;FOOD_NETWORK;Indian Subcontinent
20243;Flat Rice Bread from Southern India: Uttapam;Pain de riz plat du sud de l'Inde : Uttapam;FOOD_NETWORK;Indian Subcontinent
20244;Sourdough Crepes with Potato Masala;Crêpes au levain avec pommes de terre au masala;FOOD_NETWORK;Indian Subcontinent
20245;Big Daddy's Tandoori Chicken;Poulet Tandoori de Big Daddy's;FOOD_NETWORK;Indian Subcontinent
20246;Kashmiri Greens;Légumes verts du Cachemire;FOOD_NETWORK;Indian Subcontinent
20247;Rani's Rice Pilaf;Riz pilaf de Rani;FOOD_NETWORK;Indian Subcontinent
20248;Hot Dogs a la Rose;Hot Dogs à la Rose;FOOD_NETWORK;Indian Subcontinent
20249;Aarti's Hot (not heavy!) Homemade Garam Masala;Le Garam Masala maison d'Aarti, chaud (mais pas lourd !);FOOD_NETWORK;Indian Subcontinent
20250;Chai;Chai;FOOD_NETWORK;Indian Subcontinent
20251;Indian Fudge;Caramel indien;FOOD_NETWORK;Indian Subcontinent
20252;Chai Creme Brulee;Crème brûlée au chai;FOOD_NETWORK;Indian Subcontinent
20253;Emeril's Mulligatawny Soup;Soupe Mulligatawny d'Emeril;FOOD_NETWORK;Indian Subcontinent
20254;Naan: Indian Oven-Baked Flat Bread;Naan : Pain plat indien cuit au four;FOOD_NETWORK;Indian Subcontinent
20255;Golden Eggplant with Green Pea Sauce;Aubergines dorées avec sauce aux pois verts;FOOD_NETWORK;Indian Subcontinent
20256;"Vegetable ""Frankie""";"Légumes ""Frankie";FOOD_NETWORK;Indian Subcontinent
20257;Curried Potato Fritters;Beignets de pommes de terre au curry;FOOD_NETWORK;Indian Subcontinent
20258;Tandoori Prawns;Crevettes Tandoori;FOOD_NETWORK;Indian Subcontinent
20259;Chicken Tikka Masala;Poulet Tikka Masala;FOOD_NETWORK;Indian Subcontinent
20260;Hi-Wire Hot Vegetable Curry with Mango Salsa Sambal;Curry de légumes chauds Hi-Wire avec salsa de mangue Sambal;FOOD_NETWORK;Indian Subcontinent
20261;Taj Mahal Rice Pilaf;Riz pilaf Taj Mahal;FOOD_NETWORK;Indian Subcontinent
20262;Mango-Chile-Lime Lassi;Lassi mangue-chili-lime;FOOD_NETWORK;Indian Subcontinent
20263;Chicken Stuffed with Cilantro and Turmeric;Poulet farci à la coriandre et au curcuma;FOOD_NETWORK;Indian Subcontinent
20264;"Mango Chutney, Prosciutto and Paneer ""Pizza""";Pizza au chutney de mangue, prosciutto et paneer;FOOD_NETWORK;Indian Subcontinent
20265;Peach Mustard Chutney;Chutney de pêche à la moutarde;FOOD_NETWORK;Indian Subcontinent
20266;Coconut Chutney;Chutney à la noix de coco;FOOD_NETWORK;Indian Subcontinent
20267;Spicy Shrimp with 2 Sauces;Crevettes épicées aux 2 sauces;FOOD_NETWORK;Indian Subcontinent
20268;Chai Tea Smoothies;Smoothies au thé Chai;FOOD_NETWORK;Indian Subcontinent
20269;Samosas: Fried Indian Vegetable Pastries;Samosas : Pâtisseries indiennes frites aux légumes;FOOD_NETWORK;Indian Subcontinent
20270;Tandoori Dip;Trempette Tandoori;FOOD_NETWORK;Indian Subcontinent
20271;Lentil Cakes;Gâteaux de lentilles;FOOD_NETWORK;Indian Subcontinent
20272;Curried Popcorn;Popcorn au curry;FOOD_NETWORK;Indian Subcontinent
20273;Lamb with Whole Spices and Onions: Kharu Gos;Agneau aux épices et oignons entiers : Kharu Gos;FOOD_NETWORK;Indian Subcontinent
20274;Indian Beef and Peas;Boeuf indien et petits pois;FOOD_NETWORK;Indian Subcontinent
20275;Orange Dal with Ginger and Garlic;Dal à l'orange avec gingembre et ail;FOOD_NETWORK;Indian Subcontinent
20276;Dried Fruit Chutney;Chutney aux fruits secs;FOOD_NETWORK;Indian Subcontinent
20277;Mango Smoothie;Smoothie à la mangue;FOOD_NETWORK;Indian Subcontinent
